job_id,voyage,machine_id,op_seq,rute,layer_id,A_lj,p_lj,TSail_lj,ship_name
0,2,0,0,default,0,93.0,10.0,13.0,KFC.JETLINER
0,2,1,1,default,0,116.0,2.0,13.0,KFC.JETLINER
0,2,0,2,default,1,131.0,6.0,13.0,KFC.JETLINER
0,2,1,3,default,1,150.0,2.0,13.0,KFC.JETLINER
0,2,0,4,default,2,165.0,2.0,8.0,KFC.JETLINER
0,2,2,5,default,2,175.0,1.0,8.0,KFC.JETLINER
0,2,0,6,default,3,184.0,2.0,13.0,KFC.JETLINER
0,2,1,7,default,3,199.0,2.0,13.0,KFC.JETLINER
0,2,0,8,default,4,214.0,19.0,13.0,KFC.JETLINER
0,2,1,9,default,4,246.0,2.0,13.0,KFC.JETLINER
0,3,0,0,default,5,261.0,10.0,13.0,KFC.JETLINER
0,3,1,1,default,5,284.0,2.0,13.0,KFC.JETLINER
0,3,0,2,default,6,299.0,6.0,13.0,KFC.JETLINER
0,3,1,3,default,6,318.0,2.0,13.0,KFC.JETLINER
0,3,0,4,default,7,333.0,2.0,8.0,KFC.JETLINER
0,3,2,5,default,7,343.0,1.0,8.0,KFC.JETLINER
0,3,0,6,default,8,352.0,2.0,13.0,KFC.JETLINER
0,3,1,7,default,8,367.0,2.0,13.0,KFC.JETLINER
0,3,0,8,default,9,382.0,19.0,13.0,KFC.JETLINER
0,3,1,9,default,9,414.0,2.0,13.0,KFC.JETLINER
1,1,6,0,default,0,172.0,10.0,27.0,KM.AWU
1,1,4,1,default,0,209.0,7.0,27.0,KM.AWU
1,1,7,2,default,0,243.0,6.0,21.0,KM.AWU
1,1,8,3,default,0,270.0,2.0,14.0,KM.AWU
1,1,9,4,default,0,286.0,3.0,9.0,KM.AWU
1,1,10,5,default,0,298.0,2.0,13.0,KM.AWU
1,1,11,6,default,0,313.0,4.0,13.0,KM.AWU
1,1,12,7,default,0,330.0,22.0,13.0,KM.AWU
1,1,11,8,default,1,365.0,4.0,13.0,KM.AWU
1,1,10,9,default,1,382.0,3.0,9.0,KM.AWU
1,1,9,10,default,1,394.0,3.0,14.0,KM.AWU
1,1,8,11,default,1,411.0,3.0,21.0,KM.AWU
1,1,7,12,default,1,435.0,6.0,28.0,KM.AWU
1,1,4,13,default,1,469.0,5.0,28.0,KM.AWU
1,2,6,0,default,1,502.0,30.0,27.0,KM.AWU
1,2,4,1,default,2,559.0,7.0,27.0,KM.AWU
1,2,7,2,default,2,593.0,6.0,21.0,KM.AWU
1,2,8,3,default,2,620.0,2.0,14.0,KM.AWU
1,2,9,4,default,2,636.0,3.0,9.0,KM.AWU
1,2,10,5,default,2,648.0,2.0,13.0,KM.AWU
1,2,11,6,default,2,663.0,4.0,13.0,KM.AWU
1,2,12,7,default,2,680.0,7.0,13.0,KM.AWU
1,2,11,8,default,3,700.0,4.0,13.0,KM.AWU
1,2,10,9,default,3,717.0,2.0,9.0,KM.AWU
1,2,9,10,default,3,728.0,3.0,14.0,KM.AWU
1,2,8,11,default,3,745.0,2.0,21.0,KM.AWU
1,2,7,12,default,3,768.0,6.0,28.0,KM.AWU
1,2,4,13,default,3,802.0,4.0,28.0,KM.AWU
1,2,6,14,default,3,834.0,3.0,61.0,KM.AWU
1,3,5,0,default,3,898.0,660.0,19.0,KM.AWU
1,3,4,1,default,4,1577.0,17.0,28.0,KM.AWU
1,3,7,2,default,4,1622.0,6.0,21.0,KM.AWU
1,3,8,3,default,4,1649.0,3.0,14.0,KM.AWU
1,3,9,4,default,4,1666.0,3.0,9.0,KM.AWU
1,3,10,5,default,4,1678.0,2.0,13.0,KM.AWU
1,3,11,6,default,4,1693.0,3.0,13.0,KM.AWU
1,3,12,7,default,4,1709.0,2.0,13.0,KM.AWU
1,3,11,8,default,5,1724.0,3.0,13.0,KM.AWU
1,3,10,9,default,5,1740.0,2.0,9.0,KM.AWU
1,3,9,10,default,5,1751.0,2.0,14.0,KM.AWU
1,3,8,11,default,5,1767.0,2.0,21.0,KM.AWU
1,3,7,12,default,5,1790.0,3.0,28.0,KM.AWU
1,3,4,13,default,5,1821.0,3.0,28.0,KM.AWU
1,3,6,14,default,5,1852.0,3.0,26.0,KM.AWU
1,3,13,15,default,5,1881.0,3.0,24.0,KM.AWU
1,4,6,0,default,6,1908.0,3.0,25.0,KM.AWU
1,4,13,1,default,6,1936.0,3.0,24.0,KM.AWU
1,4,6,2,default,7,1963.0,3.0,29.0,KM.AWU
1,4,4,3,default,7,1995.0,6.0,27.0,KM.AWU
1,4,7,4,default,7,2028.0,4.0,21.0,KM.AWU
1,4,8,5,default,7,2053.0,2.0,14.0,KM.AWU
1,4,9,6,default,7,2069.0,3.0,9.0,KM.AWU
1,4,10,7,default,7,2081.0,2.0,13.0,KM.AWU
1,4,11,8,default,7,2096.0,4.0,13.0,KM.AWU
1,4,12,9,default,7,2113.0,2.0,13.0,KM.AWU
1,4,11,10,default,8,2128.0,4.0,13.0,KM.AWU
1,4,10,11,default,8,2145.0,2.0,9.0,KM.AWU
1,4,9,12,default,8,2156.0,3.0,14.0,KM.AWU
1,4,8,13,default,8,2173.0,2.0,22.0,KM.AWU
1,4,7,14,default,8,2197.0,4.0,28.0,KM.AWU
1,4,4,15,default,8,2229.0,2.0,28.0,KM.AWU
1,5,6,0,default,8,2259.0,3.0,25.0,KM.AWU
1,5,13,1,default,8,2287.0,9.0,24.0,KM.AWU
1,5,6,2,default,9,2320.0,12.0,29.0,KM.AWU
1,5,4,3,default,9,2361.0,6.0,27.0,KM.AWU
1,5,7,4,default,9,2394.0,3.0,21.0,KM.AWU
1,5,8,5,default,9,2418.0,2.0,14.0,KM.AWU
1,5,9,6,default,9,2434.0,2.0,9.0,KM.AWU
1,5,10,7,default,9,2445.0,2.0,13.0,KM.AWU
1,5,11,8,default,9,2460.0,4.0,13.0,KM.AWU
1,5,12,9,default,9,2477.0,2.0,13.0,KM.AWU
2,1,7,0,B,0,66.0,22.0,23.0,KM.BINAIYA
2,1,8,1,B,0,111.0,2.0,8.0,KM.BINAIYA
2,1,14,2,B,0,121.0,2.0,19.0,KM.BINAIYA
2,1,15,3,B,0,142.0,5.0,6.0,KM.BINAIYA
2,1,16,4,B,0,153.0,2.0,27.0,KM.BINAIYA
2,1,17,5,B,0,182.0,3.0,27.0,KM.BINAIYA
2,1,16,6,B,1,212.0,2.0,6.0,KM.BINAIYA
2,1,15,7,B,1,220.0,5.0,20.0,KM.BINAIYA
2,1,14,8,B,1,245.0,2.0,8.0,KM.BINAIYA
2,1,8,9,B,1,255.0,1.0,23.0,KM.BINAIYA
2,1,7,10,B,1,279.0,4.0,23.0,KM.BINAIYA
2,1,8,11,B,2,306.0,3.0,14.0,KM.BINAIYA
2,1,9,12,B,2,323.0,2.0,9.0,KM.BINAIYA
2,1,10,13,B,2,334.0,2.0,13.0,KM.BINAIYA
2,1,11,14,B,2,349.0,4.0,13.0,KM.BINAIYA
2,1,10,15,B,3,366.0,2.0,9.0,KM.BINAIYA
2,1,9,16,B,3,377.0,1.0,14.0,KM.BINAIYA
2,1,8,17,B,3,392.0,1.0,23.0,KM.BINAIYA
2,2,7,0,B,3,416.0,16.0,23.0,KM.BINAIYA
2,2,8,1,B,4,455.0,2.0,8.0,KM.BINAIYA
2,2,14,2,B,4,465.0,2.0,19.0,KM.BINAIYA
2,2,15,3,B,4,486.0,5.0,6.0,KM.BINAIYA
2,2,18,4,B,4,497.0,2.0,27.0,KM.BINAIYA
2,2,17,5,B,4,526.0,3.0,27.0,KM.BINAIYA
2,2,16,6,B,4,556.0,3.0,28.0,KM.BINAIYA
2,2,17,7,B,5,587.0,3.0,27.0,KM.BINAIYA
2,2,18,8,B,5,617.0,2.0,6.0,KM.BINAIYA
2,2,15,9,B,5,625.0,4.0,19.0,KM.BINAIYA
2,2,14,10,B,5,648.0,2.0,8.0,KM.BINAIYA
2,2,8,11,B,5,658.0,1.0,23.0,KM.BINAIYA
2,3,7,0,B,5,682.0,12.0,23.0,KM.BINAIYA
2,3,8,1,B,6,717.0,2.0,8.0,KM.BINAIYA
2,3,14,2,B,6,727.0,2.0,19.0,KM.BINAIYA
2,3,15,3,B,6,748.0,5.0,6.0,KM.BINAIYA
2,3,16,4,B,6,759.0,2.0,27.0,KM.BINAIYA
2,3,17,5,B,6,788.0,3.0,27.0,KM.BINAIYA
2,3,16,6,B,7,818.0,2.0,6.0,KM.BINAIYA
2,3,15,7,B,7,826.0,5.0,20.0,KM.BINAIYA
2,3,14,8,B,7,851.0,2.0,8.0,KM.BINAIYA
2,3,8,9,B,7,861.0,1.0,23.0,KM.BINAIYA
2,3,7,10,B,7,885.0,4.0,23.0,KM.BINAIYA
2,3,8,11,B,8,912.0,3.0,14.0,KM.BINAIYA
2,3,9,12,B,8,929.0,2.0,9.0,KM.BINAIYA
2,3,10,13,B,8,940.0,2.0,13.0,KM.BINAIYA
2,3,11,14,B,8,955.0,4.0,13.0,KM.BINAIYA
2,3,10,15,B,9,972.0,2.0,9.0,KM.BINAIYA
2,3,9,16,B,9,983.0,1.0,14.0,KM.BINAIYA
2,3,8,17,B,9,998.0,1.0,23.0,KM.BINAIYA
2,4,7,0,B,9,1022.0,18.0,23.0,KM.BINAIYA
3,2,22,0,default,0,210.0,5.0,28.0,KM.BUKITRAYA
3,2,23,1,default,0,243.0,1.0,21.0,KM.BUKITRAYA
3,2,24,2,default,0,265.0,43.0,13.0,KM.BUKITRAYA
3,2,25,3,default,0,321.0,1.0,4.0,KM.BUKITRAYA
3,2,26,4,default,0,326.0,1.0,11.0,KM.BUKITRAYA
3,2,27,5,default,0,338.0,1.0,4.0,KM.BUKITRAYA
3,2,28,6,default,0,343.0,1.0,8.0,KM.BUKITRAYA
3,2,29,7,default,0,352.0,1.0,21.0,KM.BUKITRAYA
3,2,30,8,default,0,374.0,15.0,42.0,KM.BUKITRAYA
3,2,4,9,default,0,431.0,5.0,52.0,KM.BUKITRAYA
3,2,30,10,default,1,488.0,2.0,15.0,KM.BUKITRAYA
3,2,29,11,default,1,505.0,1.0,8.0,KM.BUKITRAYA
3,2,28,12,default,1,514.0,1.0,4.0,KM.BUKITRAYA
3,2,27,13,default,1,519.0,1.0,9.0,KM.BUKITRAYA
3,2,26,14,default,1,529.0,1.0,4.0,KM.BUKITRAYA
3,2,25,15,default,1,534.0,1.0,13.0,KM.BUKITRAYA
3,2,24,16,default,1,548.0,2.0,15.0,KM.BUKITRAYA
3,2,23,17,default,1,565.0,1.0,28.0,KM.BUKITRAYA
3,3,22,0,default,1,594.0,16.0,28.0,KM.BUKITRAYA
3,3,23,1,default,2,638.0,1.0,20.0,KM.BUKITRAYA
3,3,24,2,default,2,659.0,30.0,13.0,KM.BUKITRAYA
3,3,25,3,default,2,702.0,1.0,5.0,KM.BUKITRAYA
3,3,26,4,default,2,708.0,1.0,11.0,KM.BUKITRAYA
3,3,27,5,default,2,720.0,1.0,4.0,KM.BUKITRAYA
3,3,28,6,default,2,725.0,1.0,8.0,KM.BUKITRAYA
3,3,29,7,default,2,734.0,1.0,18.0,KM.BUKITRAYA
3,3,30,8,default,2,753.0,22.0,45.0,KM.BUKITRAYA
3,3,4,9,default,2,820.0,4.0,63.0,KM.BUKITRAYA
3,3,30,10,default,3,887.0,2.0,14.0,KM.BUKITRAYA
3,3,29,11,default,3,903.0,1.0,8.0,KM.BUKITRAYA
3,3,28,12,default,3,912.0,1.0,4.0,KM.BUKITRAYA
3,3,27,13,default,3,917.0,1.0,11.0,KM.BUKITRAYA
3,3,26,14,default,3,929.0,1.0,4.0,KM.BUKITRAYA
3,3,25,15,default,3,934.0,1.0,14.0,KM.BUKITRAYA
3,3,24,16,default,3,949.0,2.0,16.0,KM.BUKITRAYA
3,3,23,17,default,3,967.0,1.0,28.0,KM.BUKITRAYA
3,4,22,0,default,3,996.0,15.0,29.0,KM.BUKITRAYA
3,4,23,1,default,4,1040.0,1.0,17.0,KM.BUKITRAYA
3,4,24,2,default,4,1058.0,3.0,14.0,KM.BUKITRAYA
3,4,25,3,default,4,1075.0,2.0,5.0,KM.BUKITRAYA
3,4,26,4,default,4,1082.0,2.0,13.0,KM.BUKITRAYA
3,4,27,5,default,4,1097.0,3.0,4.0,KM.BUKITRAYA
3,4,28,6,default,4,1104.0,2.0,9.0,KM.BUKITRAYA
3,4,29,7,default,4,1115.0,3.0,18.0,KM.BUKITRAYA
3,4,30,8,default,4,1136.0,2.0,51.0,KM.BUKITRAYA
3,4,4,9,default,4,1189.0,6.0,53.0,KM.BUKITRAYA
3,4,30,10,default,5,1248.0,2.0,14.0,KM.BUKITRAYA
3,4,29,11,default,5,1264.0,2.0,8.0,KM.BUKITRAYA
3,4,28,12,default,5,1274.0,2.0,4.0,KM.BUKITRAYA
3,4,27,13,default,5,1280.0,2.0,11.0,KM.BUKITRAYA
3,4,26,14,default,5,1293.0,2.0,4.0,KM.BUKITRAYA
3,4,25,15,default,5,1299.0,1.0,14.0,KM.BUKITRAYA
3,4,24,16,default,5,1314.0,3.0,16.0,KM.BUKITRAYA
3,4,23,17,default,5,1333.0,1.0,28.0,KM.BUKITRAYA
3,5,22,0,default,5,1362.0,9.0,29.0,KM.BUKITRAYA
3,5,23,1,default,6,1400.0,1.0,17.0,KM.BUKITRAYA
3,5,24,2,default,6,1418.0,3.0,14.0,KM.BUKITRAYA
3,5,25,3,default,6,1435.0,2.0,5.0,KM.BUKITRAYA
3,5,26,4,default,6,1442.0,2.0,13.0,KM.BUKITRAYA
3,5,27,5,default,6,1457.0,3.0,4.0,KM.BUKITRAYA
3,5,28,6,default,6,1464.0,2.0,9.0,KM.BUKITRAYA
3,5,29,7,default,6,1475.0,3.0,18.0,KM.BUKITRAYA
3,5,30,8,default,6,1496.0,9.0,47.0,KM.BUKITRAYA
3,5,4,9,default,6,1552.0,5.0,53.0,KM.BUKITRAYA
3,5,30,10,default,7,1610.0,2.0,15.0,KM.BUKITRAYA
3,5,29,11,default,7,1627.0,2.0,8.0,KM.BUKITRAYA
3,5,28,12,default,7,1637.0,1.0,4.0,KM.BUKITRAYA
3,5,27,13,default,7,1642.0,2.0,11.0,KM.BUKITRAYA
3,5,26,14,default,7,1655.0,1.0,4.0,KM.BUKITRAYA
3,5,25,15,default,7,1660.0,1.0,14.0,KM.BUKITRAYA
3,5,24,16,default,7,1675.0,3.0,16.0,KM.BUKITRAYA
3,5,23,17,default,7,1694.0,1.0,28.0,KM.BUKITRAYA
3,6,22,0,default,7,1723.0,15.0,31.0,KM.BUKITRAYA
3,6,23,1,default,8,1769.0,1.0,17.0,KM.BUKITRAYA
3,6,24,2,default,8,1787.0,3.0,14.0,KM.BUKITRAYA
3,6,25,3,default,8,1804.0,2.0,5.0,KM.BUKITRAYA
3,6,26,4,default,8,1811.0,2.0,12.0,KM.BUKITRAYA
3,6,27,5,default,8,1825.0,3.0,4.0,KM.BUKITRAYA
3,6,28,6,default,8,1832.0,2.0,8.0,KM.BUKITRAYA
3,6,29,7,default,8,1842.0,2.0,24.0,KM.BUKITRAYA
3,6,30,8,default,8,1868.0,2.0,46.0,KM.BUKITRAYA
3,7,4,0,default,8,1916.0,5.0,51.0,KM.BUKITRAYA
3,7,30,1,default,9,1972.0,18.0,27.0,KM.BUKITRAYA
3,7,24,2,default,9,2017.0,2.0,14.0,KM.BUKITRAYA
3,7,25,3,default,9,2033.0,1.0,5.0,KM.BUKITRAYA
3,7,26,4,default,9,2039.0,1.0,11.0,KM.BUKITRAYA
3,7,27,5,default,9,2051.0,1.0,4.0,KM.BUKITRAYA
3,7,28,6,default,9,2056.0,1.0,8.0,KM.BUKITRAYA
3,7,29,7,default,9,2065.0,1.0,42.0,KM.BUKITRAYA
4,2,15,0,default,0,247.0,17.0,5.0,KM.BUKITSIGUNTANG
4,2,16,1,default,0,269.0,4.0,15.0,KM.BUKITSIGUNTANG
4,2,31,2,default,0,288.0,2.0,25.0,KM.BUKITSIGUNTANG
4,2,32,3,default,0,315.0,4.0,6.0,KM.BUKITSIGUNTANG
4,2,33,4,default,0,325.0,3.0,27.0,KM.BUKITSIGUNTANG
4,2,31,5,default,1,355.0,2.0,15.0,KM.BUKITSIGUNTANG
4,2,16,6,default,1,372.0,4.0,5.0,KM.BUKITSIGUNTANG
4,2,15,7,default,1,381.0,3.0,18.0,KM.BUKITSIGUNTANG
4,2,34,8,default,1,402.0,2.0,6.0,KM.BUKITSIGUNTANG
4,2,35,9,default,1,410.0,2.0,7.0,KM.BUKITSIGUNTANG
4,2,11,10,default,1,419.0,6.0,7.0,KM.BUKITSIGUNTANG
4,2,35,11,default,2,432.0,2.0,6.0,KM.BUKITSIGUNTANG
4,2,34,12,default,2,440.0,2.0,18.0,KM.BUKITSIGUNTANG
4,2,15,13,default,2,460.0,6.0,5.0,KM.BUKITSIGUNTANG
4,2,16,14,default,2,471.0,4.0,16.0,KM.BUKITSIGUNTANG
4,2,31,15,default,2,491.0,2.0,24.0,KM.BUKITSIGUNTANG
4,2,32,16,default,2,517.0,4.0,6.0,KM.BUKITSIGUNTANG
4,2,33,17,default,2,527.0,2.0,27.0,KM.BUKITSIGUNTANG
4,2,31,18,default,3,556.0,2.0,16.0,KM.BUKITSIGUNTANG
4,2,16,19,default,3,574.0,4.0,5.0,KM.BUKITSIGUNTANG
4,3,15,0,default,3,583.0,17.0,5.0,KM.BUKITSIGUNTANG
4,3,16,1,default,4,605.0,4.0,15.0,KM.BUKITSIGUNTANG
4,3,31,2,default,4,624.0,2.0,25.0,KM.BUKITSIGUNTANG
4,3,32,3,default,4,651.0,4.0,6.0,KM.BUKITSIGUNTANG
4,3,33,4,default,4,661.0,3.0,27.0,KM.BUKITSIGUNTANG
4,3,31,5,default,5,691.0,2.0,15.0,KM.BUKITSIGUNTANG
4,3,16,6,default,5,708.0,4.0,5.0,KM.BUKITSIGUNTANG
4,3,15,7,default,5,717.0,3.0,18.0,KM.BUKITSIGUNTANG
4,3,34,8,default,5,738.0,2.0,6.0,KM.BUKITSIGUNTANG
4,3,35,9,default,5,746.0,2.0,7.0,KM.BUKITSIGUNTANG
4,3,11,10,default,5,755.0,6.0,7.0,KM.BUKITSIGUNTANG
4,3,35,11,default,6,768.0,2.0,6.0,KM.BUKITSIGUNTANG
4,3,34,12,default,6,776.0,2.0,18.0,KM.BUKITSIGUNTANG
4,3,15,13,default,6,796.0,6.0,5.0,KM.BUKITSIGUNTANG
4,3,16,14,default,6,807.0,4.0,16.0,KM.BUKITSIGUNTANG
4,3,31,15,default,6,827.0,2.0,24.0,KM.BUKITSIGUNTANG
4,3,32,16,default,6,853.0,4.0,6.0,KM.BUKITSIGUNTANG
4,3,33,17,default,6,863.0,2.0,27.0,KM.BUKITSIGUNTANG
4,3,31,18,default,7,892.0,2.0,16.0,KM.BUKITSIGUNTANG
4,3,16,19,default,7,910.0,4.0,5.0,KM.BUKITSIGUNTANG
4,4,15,0,default,7,919.0,17.0,5.0,KM.BUKITSIGUNTANG
4,4,16,1,default,8,941.0,4.0,15.0,KM.BUKITSIGUNTANG
4,4,31,2,default,8,960.0,2.0,25.0,KM.BUKITSIGUNTANG
4,4,32,3,default,8,987.0,4.0,6.0,KM.BUKITSIGUNTANG
4,4,33,4,default,8,997.0,3.0,27.0,KM.BUKITSIGUNTANG
4,4,31,5,default,9,1027.0,2.0,15.0,KM.BUKITSIGUNTANG
4,4,16,6,default,9,1044.0,4.0,5.0,KM.BUKITSIGUNTANG
4,4,15,7,default,9,1053.0,3.0,18.0,KM.BUKITSIGUNTANG
4,4,34,8,default,9,1074.0,2.0,6.0,KM.BUKITSIGUNTANG
4,4,35,9,default,9,1082.0,2.0,7.0,KM.BUKITSIGUNTANG
4,4,11,10,default,9,1091.0,6.0,7.0,KM.BUKITSIGUNTANG
5,2,22,0,default,0,435.0,19.0,29.0,KM.CIREMAI
5,2,4,1,default,0,483.0,4.0,30.0,KM.CIREMAI
5,2,15,2,default,0,517.0,4.0,16.0,KM.CIREMAI
5,2,36,3,default,0,537.0,2.0,26.0,KM.CIREMAI
5,2,37,4,default,0,565.0,3.0,22.0,KM.CIREMAI
5,2,38,5,default,0,590.0,2.0,24.0,KM.CIREMAI
5,2,39,6,default,0,616.0,2.0,20.0,KM.CIREMAI
5,2,40,7,default,0,638.0,5.0,22.0,KM.CIREMAI
5,2,39,8,default,1,665.0,2.0,23.0,KM.CIREMAI
5,2,38,9,default,1,690.0,3.0,23.0,KM.CIREMAI
5,2,37,10,default,1,716.0,3.0,27.0,KM.CIREMAI
5,2,36,11,default,1,746.0,2.0,17.0,KM.CIREMAI
5,2,15,12,default,1,765.0,3.0,30.0,KM.CIREMAI
5,2,4,13,default,1,798.0,2.0,28.0,KM.CIREMAI
5,3,22,0,default,1,828.0,34.0,27.0,KM.CIREMAI
5,3,4,1,default,2,889.0,4.0,29.0,KM.CIREMAI
5,3,15,2,default,2,922.0,4.0,17.0,KM.CIREMAI
5,3,36,3,default,2,943.0,2.0,25.0,KM.CIREMAI
5,3,37,4,default,2,970.0,3.0,22.0,KM.CIREMAI
5,3,38,5,default,2,995.0,3.0,24.0,KM.CIREMAI
5,3,39,6,default,2,1022.0,2.0,19.0,KM.CIREMAI
5,3,40,7,default,2,1043.0,6.0,22.0,KM.CIREMAI
5,3,39,8,default,3,1071.0,2.0,23.0,KM.CIREMAI
5,3,38,9,default,3,1096.0,3.0,22.0,KM.CIREMAI
5,3,37,10,default,3,1121.0,3.0,25.0,KM.CIREMAI
5,3,36,11,default,3,1149.0,2.0,16.0,KM.CIREMAI
5,3,15,12,default,3,1167.0,3.0,29.0,KM.CIREMAI
5,3,4,13,default,3,1199.0,2.0,27.0,KM.CIREMAI
5,4,22,0,default,3,1228.0,15.0,27.0,KM.CIREMAI
5,4,4,1,default,4,1270.0,4.0,30.0,KM.CIREMAI
5,4,15,2,default,4,1304.0,4.0,16.0,KM.CIREMAI
5,4,36,3,default,4,1324.0,2.0,26.0,KM.CIREMAI
5,4,37,4,default,4,1352.0,3.0,22.0,KM.CIREMAI
5,4,38,5,default,4,1377.0,3.0,23.0,KM.CIREMAI
5,4,37,6,default,5,1403.0,3.0,27.0,KM.CIREMAI
5,4,36,7,default,5,1433.0,2.0,17.0,KM.CIREMAI
5,4,15,8,default,5,1452.0,3.0,31.0,KM.CIREMAI
5,4,4,9,default,5,1486.0,2.0,27.0,KM.CIREMAI
5,5,22,0,default,5,1515.0,8.0,25.0,KM.CIREMAI
5,5,4,1,default,6,1548.0,3.0,29.0,KM.CIREMAI
5,5,15,2,default,6,1580.0,3.0,16.0,KM.CIREMAI
5,5,36,3,default,6,1599.0,2.0,42.0,KM.CIREMAI
5,5,38,4,default,6,1643.0,3.0,13.0,KM.CIREMAI
5,5,41,5,default,6,1659.0,2.0,9.0,KM.CIREMAI
5,5,42,6,default,6,1670.0,2.0,20.0,KM.CIREMAI
5,5,40,7,default,6,1692.0,5.0,21.0,KM.CIREMAI
5,5,39,8,default,6,1718.0,2.0,8.0,KM.CIREMAI
5,5,42,9,default,7,1728.0,2.0,9.0,KM.CIREMAI
5,5,41,10,default,7,1739.0,2.0,13.0,KM.CIREMAI
5,5,38,11,default,7,1754.0,2.0,20.0,KM.CIREMAI
5,5,37,12,default,7,1776.0,2.0,6.0,KM.CIREMAI
5,5,43,13,default,7,1784.0,2.0,22.0,KM.CIREMAI
5,5,36,14,default,7,1808.0,2.0,17.0,KM.CIREMAI
5,5,15,15,default,7,1827.0,3.0,28.0,KM.CIREMAI
5,5,4,16,default,7,1858.0,3.0,26.0,KM.CIREMAI
5,6,22,0,default,7,1887.0,36.0,28.0,KM.CIREMAI
5,6,4,1,default,8,1951.0,4.0,30.0,KM.CIREMAI
5,6,15,2,default,8,1985.0,3.0,16.0,KM.CIREMAI
5,6,36,3,default,8,2004.0,2.0,26.0,KM.CIREMAI
5,6,43,4,default,8,2032.0,2.0,5.0,KM.CIREMAI
5,6,37,5,default,8,2039.0,4.0,22.0,KM.CIREMAI
5,6,38,6,default,8,2065.0,3.0,15.0,KM.CIREMAI
5,6,41,7,default,8,2083.0,2.0,9.0,KM.CIREMAI
5,6,42,8,default,8,2094.0,2.0,8.0,KM.CIREMAI
5,6,39,9,default,8,2104.0,2.0,20.0,KM.CIREMAI
5,6,40,10,default,8,2126.0,9.0,21.0,KM.CIREMAI
5,6,39,11,default,9,2156.0,2.0,8.0,KM.CIREMAI
5,6,42,12,default,9,2166.0,2.0,9.0,KM.CIREMAI
5,6,41,13,default,9,2177.0,2.0,14.0,KM.CIREMAI
5,6,38,14,default,9,2193.0,3.0,21.0,KM.CIREMAI
5,6,37,15,default,9,2217.0,4.0,27.0,KM.CIREMAI
5,6,36,16,default,9,2248.0,2.0,16.0,KM.CIREMAI
5,6,15,17,default,9,2266.0,3.0,28.0,KM.CIREMAI
5,6,4,18,default,9,2297.0,2.0,28.0,KM.CIREMAI
5,7,22,0,default,9,2327.0,15.0,26.0,KM.CIREMAI
6,1,22,0,A,0,158.0,20.0,27.0,KM.DOBONSOLO
6,1,4,1,A,0,205.0,4.0,28.0,KM.DOBONSOLO
6,1,15,2,A,0,237.0,3.0,16.0,KM.DOBONSOLO
6,1,36,3,A,0,256.0,2.0,42.0,KM.DOBONSOLO
6,1,38,4,A,0,300.0,3.0,16.0,KM.DOBONSOLO
6,1,41,5,A,0,319.0,3.0,16.0,KM.DOBONSOLO
6,1,38,6,A,1,338.0,3.0,41.0,KM.DOBONSOLO
6,1,36,7,A,1,382.0,2.0,16.0,KM.DOBONSOLO
6,1,15,8,A,1,400.0,3.0,31.0,KM.DOBONSOLO
6,1,4,9,A,1,434.0,2.0,32.0,KM.DOBONSOLO
6,2,21,0,A,1,468.0,756.0,27.0,KM.DOBONSOLO
6,2,4,1,A,2,1251.0,4.0,30.0,KM.DOBONSOLO
6,2,15,2,A,2,1285.0,4.0,16.0,KM.DOBONSOLO
6,2,36,3,A,2,1305.0,3.0,42.0,KM.DOBONSOLO
6,2,38,4,A,2,1350.0,4.0,16.0,KM.DOBONSOLO
6,2,41,5,A,2,1370.0,3.0,10.0,KM.DOBONSOLO
6,2,42,6,A,2,1383.0,3.0,22.0,KM.DOBONSOLO
6,2,40,7,A,2,1408.0,6.0,22.0,KM.DOBONSOLO
6,2,42,8,A,3,1436.0,3.0,11.0,KM.DOBONSOLO
6,2,41,9,A,3,1450.0,3.0,16.0,KM.DOBONSOLO
6,2,38,10,A,3,1469.0,4.0,44.0,KM.DOBONSOLO
6,2,36,11,A,3,1517.0,3.0,17.0,KM.DOBONSOLO
6,2,15,12,A,3,1537.0,3.0,32.0,KM.DOBONSOLO
6,2,4,13,A,3,1572.0,2.0,28.0,KM.DOBONSOLO
6,3,22,0,A,3,1602.0,13.0,26.0,KM.DOBONSOLO
6,3,4,1,A,4,1641.0,4.0,30.0,KM.DOBONSOLO
6,3,15,2,A,4,1675.0,3.0,14.0,KM.DOBONSOLO
6,3,36,3,A,4,1692.0,2.0,26.0,KM.DOBONSOLO
6,3,37,4,A,4,1720.0,3.0,22.0,KM.DOBONSOLO
6,3,38,5,A,4,1745.0,3.0,24.0,KM.DOBONSOLO
6,3,39,6,A,4,1772.0,2.0,20.0,KM.DOBONSOLO
6,3,40,7,A,4,1794.0,6.0,21.0,KM.DOBONSOLO
6,3,39,8,A,5,1821.0,2.0,7.0,KM.DOBONSOLO
6,3,44,9,A,5,1830.0,2.0,11.0,KM.DOBONSOLO
6,3,41,10,A,5,1843.0,2.0,14.0,KM.DOBONSOLO
6,3,38,11,A,5,1859.0,3.0,23.0,KM.DOBONSOLO
6,3,37,12,A,5,1885.0,3.0,27.0,KM.DOBONSOLO
6,3,36,13,A,5,1915.0,2.0,15.0,KM.DOBONSOLO
6,3,15,14,A,5,1932.0,2.0,31.0,KM.DOBONSOLO
